href,name_cn,name_pinyin,link
/ershoufang/chengdong1/,城东,chengdong1,https://xa.lianjia.com/ershoufang/chengdong1/
/ershoufang/chengxi1/,城西,chengxi1,https://xa.lianjia.com/ershoufang/chengxi1/
/ershoufang/chengnan2/,城南,chengnan2,https://xa.lianjia.com/ershoufang/chengnan2/
/ershoufang/chengnei1/,城内,chengnei1,https://xa.lianjia.com/ershoufang/chengnei1/
/ershoufang/gaoxin5/,高新,gaoxin5,https://xa.lianjia.com/ershoufang/gaoxin5/
/ershoufang/qujiang1/,曲江,qujiang1,https://xa.lianjia.com/ershoufang/qujiang1/
/ershoufang/chengxi1/,城西,chengxi1,https://xa.lianjia.com/ershoufang/chengxi1/
/ershoufang/chengbei1/,城北,chengbei1,https://xa.lianjia.com/ershoufang/chengbei1/
/ershoufang/chanba1/,浐灞,chanba1,https://xa.lianjia.com/ershoufang/chanba1/
/ershoufang/jingkai1/,经开,jingkai1,https://xa.lianjia.com/ershoufang/jingkai1/
/ershoufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/ershoufang/xixian1/
/ershoufang/chengdong1/,城东,chengdong1,https://xa.lianjia.com/ershoufang/chengdong1/
/ershoufang/chanba1/,浐灞,chanba1,https://xa.lianjia.com/ershoufang/chanba1/
/ershoufang/gaoling/,高陵,gaoling,https://xa.lianjia.com/ershoufang/gaoling/
/ershoufang/lantian1/,蓝田,lantian1,https://xa.lianjia.com/ershoufang/lantian1/
/ershoufang/chengdong1/,城东,chengdong1,https://xa.lianjia.com/ershoufang/chengdong1/
/ershoufang/chengbei1/,城北,chengbei1,https://xa.lianjia.com/ershoufang/chengbei1/
/ershoufang/chanba1/,浐灞,chanba1,https://xa.lianjia.com/ershoufang/chanba1/
/ershoufang/chengnei1/,城内,chengnei1,https://xa.lianjia.com/ershoufang/chengnei1/
/ershoufang/lintong1/,临潼,lintong1,https://xa.lianjia.com/ershoufang/lintong1/
/ershoufang/yanliang1/,阎良,yanliang1,https://xa.lianjia.com/ershoufang/yanliang1/
/ershoufang/chengxi1/,城西,chengxi1,https://xa.lianjia.com/ershoufang/chengxi1/
/ershoufang/changan2/,长安,changan2,https://xa.lianjia.com/ershoufang/changan2/
/ershoufang/gaoxin5/,高新,gaoxin5,https://xa.lianjia.com/ershoufang/gaoxin5/
/ershoufang/huxian1/,户县,huxian1,https://xa.lianjia.com/ershoufang/huxian1/
/ershoufang/lantian1/,蓝田,lantian1,https://xa.lianjia.com/ershoufang/lantian1/
/ershoufang/qujiang1/,曲江,qujiang1,https://xa.lianjia.com/ershoufang/qujiang1/
/ershoufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/ershoufang/xixian1/
/ershoufang/chengxi1/,城西,chengxi1,https://xa.lianjia.com/ershoufang/chengxi1/
/ershoufang/chengnan2/,城南,chengnan2,https://xa.lianjia.com/ershoufang/chengnan2/
/ershoufang/chengbei1/,城北,chengbei1,https://xa.lianjia.com/ershoufang/chengbei1/
/ershoufang/chengnei1/,城内,chengnei1,https://xa.lianjia.com/ershoufang/chengnei1/
/ershoufang/gaoxin5/,高新,gaoxin5,https://xa.lianjia.com/ershoufang/gaoxin5/
/ershoufang/chengdong1/,城东,chengdong1,https://xa.lianjia.com/ershoufang/chengdong1/
/ershoufang/chengxi1/,城西,chengxi1,https://xa.lianjia.com/ershoufang/chengxi1/
/ershoufang/chengnan2/,城南,chengnan2,https://xa.lianjia.com/ershoufang/chengnan2/
/ershoufang/chanba1/,浐灞,chanba1,https://xa.lianjia.com/ershoufang/chanba1/
/ershoufang/changan2/,长安,changan2,https://xa.lianjia.com/ershoufang/changan2/
/ershoufang/gaoxin5/,高新,gaoxin5,https://xa.lianjia.com/ershoufang/gaoxin5/
/ershoufang/qujiang1/,曲江,qujiang1,https://xa.lianjia.com/ershoufang/qujiang1/
/ershoufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/ershoufang/xixian1/
/ershoufang/chanba1/,浐灞,chanba1,https://xa.lianjia.com/ershoufang/chanba1/
/ershoufang/changan2/,长安,changan2,https://xa.lianjia.com/ershoufang/changan2/
/ershoufang/lantian1/,蓝田,lantian1,https://xa.lianjia.com/ershoufang/lantian1/
/ershoufang/lintong1/,临潼,lintong1,https://xa.lianjia.com/ershoufang/lintong1/
/ershoufang/changan2/,长安,changan2,https://xa.lianjia.com/ershoufang/changan2/
/ershoufang/huxian1/,户县,huxian1,https://xa.lianjia.com/ershoufang/huxian1/
/ershoufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/ershoufang/xixian1/
/ershoufang/zhouzhi1/,周至,zhouzhi1,https://xa.lianjia.com/ershoufang/zhouzhi1/
/ershoufang/zhouzhi1/,周至,zhouzhi1,https://xa.lianjia.com/ershoufang/zhouzhi1/
/ershoufang/gaoling/,高陵,gaoling,https://xa.lianjia.com/ershoufang/gaoling/
/ershoufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/ershoufang/xixian1/
/ershoufang/jingkai1/,经开,jingkai1,https://xa.lianjia.com/ershoufang/jingkai1/
/ershoufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/ershoufang/xixian1/
