href,name_cn,name_pinyin,link
/zufang/chengdong1/,城东,chengdong1,https://xa.lianjia.com/zufang/chengdong1/
/zufang/chengxi1/,城西,chengxi1,https://xa.lianjia.com/zufang/chengxi1/
/zufang/chengnan2/,城南,chengnan2,https://xa.lianjia.com/zufang/chengnan2/
/zufang/chengnei1/,城内,chengnei1,https://xa.lianjia.com/zufang/chengnei1/
/zufang/gaoxin5/,高新,gaoxin5,https://xa.lianjia.com/zufang/gaoxin5/
/zufang/qujiang1/,曲江,qujiang1,https://xa.lianjia.com/zufang/qujiang1/
/zufang/chengxi1/,城西,chengxi1,https://xa.lianjia.com/zufang/chengxi1/
/zufang/chengbei1/,城北,chengbei1,https://xa.lianjia.com/zufang/chengbei1/
/zufang/chanba1/,浐灞,chanba1,https://xa.lianjia.com/zufang/chanba1/
/zufang/jingkai1/,经开,jingkai1,https://xa.lianjia.com/zufang/jingkai1/
/zufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/zufang/xixian1/
/zufang/chengdong1/,城东,chengdong1,https://xa.lianjia.com/zufang/chengdong1/
/zufang/chanba1/,浐灞,chanba1,https://xa.lianjia.com/zufang/chanba1/
/zufang/gaoling/,高陵,gaoling,https://xa.lianjia.com/zufang/gaoling/
/zufang/lantian1/,蓝田,lantian1,https://xa.lianjia.com/zufang/lantian1/
/zufang/chengdong1/,城东,chengdong1,https://xa.lianjia.com/zufang/chengdong1/
/zufang/chengbei1/,城北,chengbei1,https://xa.lianjia.com/zufang/chengbei1/
/zufang/chanba1/,浐灞,chanba1,https://xa.lianjia.com/zufang/chanba1/
/zufang/chengnei1/,城内,chengnei1,https://xa.lianjia.com/zufang/chengnei1/
/zufang/lintong1/,临潼,lintong1,https://xa.lianjia.com/zufang/lintong1/
/zufang/yanliang1/,阎良,yanliang1,https://xa.lianjia.com/zufang/yanliang1/
/zufang/chengxi1/,城西,chengxi1,https://xa.lianjia.com/zufang/chengxi1/
/zufang/changan2/,长安,changan2,https://xa.lianjia.com/zufang/changan2/
/zufang/gaoxin5/,高新,gaoxin5,https://xa.lianjia.com/zufang/gaoxin5/
/zufang/huxian1/,户县,huxian1,https://xa.lianjia.com/zufang/huxian1/
/zufang/lantian1/,蓝田,lantian1,https://xa.lianjia.com/zufang/lantian1/
/zufang/qujiang1/,曲江,qujiang1,https://xa.lianjia.com/zufang/qujiang1/
/zufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/zufang/xixian1/
/zufang/chengxi1/,城西,chengxi1,https://xa.lianjia.com/zufang/chengxi1/
/zufang/chengnan2/,城南,chengnan2,https://xa.lianjia.com/zufang/chengnan2/
/zufang/chengbei1/,城北,chengbei1,https://xa.lianjia.com/zufang/chengbei1/
/zufang/chengnei1/,城内,chengnei1,https://xa.lianjia.com/zufang/chengnei1/
/zufang/gaoxin5/,高新,gaoxin5,https://xa.lianjia.com/zufang/gaoxin5/
/zufang/chengdong1/,城东,chengdong1,https://xa.lianjia.com/zufang/chengdong1/
/zufang/chengxi1/,城西,chengxi1,https://xa.lianjia.com/zufang/chengxi1/
/zufang/chengnan2/,城南,chengnan2,https://xa.lianjia.com/zufang/chengnan2/
/zufang/chanba1/,浐灞,chanba1,https://xa.lianjia.com/zufang/chanba1/
/zufang/changan2/,长安,changan2,https://xa.lianjia.com/zufang/changan2/
/zufang/gaoxin5/,高新,gaoxin5,https://xa.lianjia.com/zufang/gaoxin5/
/zufang/qujiang1/,曲江,qujiang1,https://xa.lianjia.com/zufang/qujiang1/
/zufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/zufang/xixian1/
/zufang/chanba1/,浐灞,chanba1,https://xa.lianjia.com/zufang/chanba1/
/zufang/changan2/,长安,changan2,https://xa.lianjia.com/zufang/changan2/
/zufang/lantian1/,蓝田,lantian1,https://xa.lianjia.com/zufang/lantian1/
/zufang/lintong1/,临潼,lintong1,https://xa.lianjia.com/zufang/lintong1/
/zufang/changan2/,长安,changan2,https://xa.lianjia.com/zufang/changan2/
/zufang/huxian1/,户县,huxian1,https://xa.lianjia.com/zufang/huxian1/
/zufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/zufang/xixian1/
/zufang/zhouzhi1/,周至,zhouzhi1,https://xa.lianjia.com/zufang/zhouzhi1/
/zufang/zhouzhi1/,周至,zhouzhi1,https://xa.lianjia.com/zufang/zhouzhi1/
/zufang/gaoling/,高陵,gaoling,https://xa.lianjia.com/zufang/gaoling/
/zufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/zufang/xixian1/
/zufang/jingkai1/,经开,jingkai1,https://xa.lianjia.com/zufang/jingkai1/
/zufang/xixian1/,西咸,xixian1,https://xa.lianjia.com/zufang/xixian1/
