href,name_cn,name_pinyin,link
/zufang/binglang/,槟榔,binglang,https://xm.lianjia.com/zufang/binglang/
/zufang/bindong/,滨东,bindong,https://xm.lianjia.com/zufang/bindong/
/zufang/bailuzhou/,白鹭洲,bailuzhou,https://xm.lianjia.com/zufang/bailuzhou/
/zufang/douxilu/,斗西路,douxilu,https://xm.lianjia.com/zufang/douxilu/
/zufang/dongdu/,东渡,dongdu,https://xm.lianjia.com/zufang/dongdu/
/zufang/fushan3/,富山,fushan3,https://xm.lianjia.com/zufang/fushan3/
/zufang/gongyuanxiaoxuejizhoubian/,公园小学及周边,gongyuanxiaoxuejizhoubian,https://xm.lianjia.com/zufang/gongyuanxiaoxuejizhoubian/
/zufang/gulangyu/,鼓浪屿,gulangyu,https://xm.lianjia.com/zufang/gulangyu/
/zufang/guanyinshan/,观音山,guanyinshan,https://xm.lianjia.com/zufang/guanyinshan/
/zufang/hexiangdonglu/,禾祥东路,hexiangdonglu,https://xm.lianjia.com/zufang/hexiangdonglu/
/zufang/huochezhan4/,火车站,huochezhan4,https://xm.lianjia.com/zufang/huochezhan4/
/zufang/huizhanzhongxin/,会展中心,huizhanzhongxin,https://xm.lianjia.com/zufang/huizhanzhongxin/
/zufang/hexiangxilu/,禾祥西路,hexiangxilu,https://xm.lianjia.com/zufang/hexiangxilu/
/zufang/huangcuo/,黄厝,huangcuo,https://xm.lianjia.com/zufang/huangcuo/
/zufang/hubianshuiku/,湖边水库,hubianshuiku,https://xm.lianjia.com/zufang/hubianshuiku/
/zufang/jinshang/,金尚,jinshang,https://xm.lianjia.com/zufang/jinshang/
/zufang/jiangtou/,江头,jiangtou,https://xm.lianjia.com/zufang/jiangtou/
/zufang/jinjiting/,金鸡亭,jinjiting,https://xm.lianjia.com/zufang/jinjiting/
/zufang/lianban/,莲坂,lianban,https://xm.lianjia.com/zufang/lianban/
/zufang/lianqian/,莲前,lianqian,https://xm.lianjia.com/zufang/lianqian/
/zufang/lianhuayicun/,莲花一村,lianhuayicun,https://xm.lianjia.com/zufang/lianhuayicun/
/zufang/lundu/,轮渡,lundu,https://xm.lianjia.com/zufang/lundu/
/zufang/lianhua4/,莲花,lianhua4,https://xm.lianjia.com/zufang/lianhua4/
